Address,Humanity Score,,,,
0xA2c3189E88B83Ac9d0603e8bb270Fe51ec9D59D3,35,,,,
0x534727BE0eC6c991Cd951c71DB96788eB56dcd99,25,,,,
0x05b01a1B05412623a2954e633A0F0451B3E98634,17,,,,
0x8BB5e1374E85efFd86103335fF12CE943E9E29E3,60,,,,
0xDdA789654F66756C1631d63c17977Dfa3E97a920,14,,,,
0xdEcEc98A64a4Bf87B762c20f7f34958814AFdf6D,28,,,,
0xba2ef5189B762bd4C9E7f0b50fBBaB65193935e8,78,,,,
0x592488dE0fD3BDE82f2eef3A680393F5754885C6,39,,,,
0x5182651EC8545C798d8122Be8d362F7A491779A7,64,,,,
0x34143923c6512a60942E3c2b69Ee4EDc9b9a94ed,28,,,,
0x5eEe0073017Bd5a3Bc0F031c3Ff84Cf12302C04C,64,,,,
0x89016541F0d8a9CEbD8E1CB159F653731095a3e7,53,,,,
0x17ff4b507fF317Db291f9Ec04F7A13D64F5963E2,35,,,,
0x5Cf1cabC0bd2Ee8D18dBCcEC6DabB044eeC0636B,57,,,,
0xE6C486eb5f5cC2C64b53AB6c3942986D648C9b89,75,,,,
0xD6395592e3d962aB201f3980b87ab268A84Af6E9,71,,,,
0x1a13C53d516f6E8321e9903F224861e74BBD7AA0,50,,,,
0xBC5eC594509eD050F4A53eEe85D92aF6d2529b56,67,,,,
0xEF2aAdbAe37aDF80704E1D1432D79509362EC353,57,,,,
0xAF33f3afABf71a6CDfFcF4834ea37b485d223E70,53,,,,
0x99Ae31C5Da689FE88C5a9e0648D1Ec89AA4dC2b9,42,,,,
0xA7F63376169ccC087EB1160E62ceCcB146C1d555,53,,,,
0x070341aA5Ed571f0FB2c4a5641409B1A46b4961b,64,,,,
0xd0eC1b303BA6A1cd23224B6D2f6946696379174D,25,,,,
0x372388888888d15558cE7cf60Ed613C84D683Cd4,67,,,,
0xcF39e99802f9557997B55aB29CF90eD50fccf155,46,,,,
0x99ed527BE6DF7a8196cECfE568ca03BC08863Ea5,71,,,,
0xDc181CdE7f10dB2892605c810943d74Ba2c52b01,67,,,,
0xE05620E5696aDB0Fd9F30B91feDf8a091956B32c,46,,,,
0x59a8ba40e568643bC806f4510c0C06947848a1E1,32,,,,
0x321F602B63338C674B63239821f17A83eF63e5C6,64,,,,
0x069e85D4F1010DD961897dC8C095FBB5FF297434,78,,,,
0x8bF0D91507fD35f3Ea967672aE3Bc561d11A0B2d,50,,,,
0x9e6e344f94305d36eA59912b0911fE2c9149Ed3E,32,,,,
0xba740c9035fF3c24A69e0df231149c9cd12BAe07,78,,,,
0xD0c2CbD86F883B24621aF0d676b7C80923583741,46,,,,
0x4269B593f401d4E6492574d27B03AD7aEc5AD439,78,,,,
0x8d4f918a65aC4E55A5CeCAF8915FF7802093f623,42,,,,
0x330eb75dBF4379653cD5794DA93f6a9b6Dc20627,53,,,,
0xC3697181A82D6a0F6C9fC1b775cbD4b293D3aEdD,50,,,,
0x37341cbb14c5F128A70B149726ad8B2CE6F4C793,78,,,,
0xdB77C5D875f0de673282aF9071a1C7377b795836,53,,,,
0x29C87581F8cb455858c352216D8C6123109862Fa,46,,,,
0x94A483F77d410c6EB8a48eBFdA75993d4Ac61bCd,53,,,,
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,71,,,,
0x01F7942Fef6439D87b017661e786c517e8287DeB,53,,,,
0xA60E9D48477BF0FD37Fa2857aa904C09e6D26444,57,,,,
0x750482692d9875Cb8588EB9cE5AB6142d838a82d,35,,,,
0x1E212E15269707FF7c73c2b38Bf17DC1C07e37CE,35,,,,
0x6c14bA57Cdd679F7eF1454499A9E82e570c6452C,35,,,,
0x8962285fAac45a7CBc75380c484523Bb7c32d429,25,,,,
0xe4e5490E4e1A14e385C06B09266189377dc2E94A,50,,,,
0x1E4942b1a4FAB51EC950e5CCCc957497b37D1103,60,,,,
0x2145ac607A1b97D28BE117D06474B003deC986b4,39,,,,
0xB10323E26c8d53CaEfb68ccD3ebFfc706e4D6De3,60,,,,
0x0027D58331121eFa6cfd229291745de2fEeabF38,75,,,,
0xE2c1a36f6d39F3D1698078e6579fCAbb779B5a32,75,,,,
0x11406a7317579BD4527F21f9Ac5B5C46745a9706,35,,,,
0xC10Dc058a60355e22FD1206Cb9c076485f40491C,53,,,,
0xFfe296bbbc86dFaC056B42c6180d9f8b4cB412aa,78,,,,
0xd95417AA3023043931328D5A3BAA6Afd80379510,64,,,,
0xa343330F1E2848f02D09AD0F197be4F75ecdfb3c,60,,,,
0xD03Ad690ed8065EDfdC1E08197a3ebC71535A7ff,78,,,,
0x18C0416357937cf576e8277e3C3d806095D071B7,35,,,,
0xB49c54EdfE1cFE5ac83e74B179474F6224D0763F,71,,,,
0x1ac1f5Aa71855E6EDC67ac02C851C8388DF38274,46,,,,
0x28301f170b0Ce84528852388881AA8374c184fA1,28,,,,
0x676284713d562F0Cd19d97Bd2Fc5dc962A165DD2,14,,,,
0x13BDaE8c5F0fC40231F0E6A4ad70196F59138548,53,,,,
0x778a3Ad2aB6E93cE1fEF97755c99275d43Cd938A,32,,,,
0x3c1B7058F057F4651B8E8ef0E398f25d0A5ddF24,50,,,,
0xD12deFB3279003A6656023135eDC975eD4d918b4,67,,,,
0xcb8523CE4f16B93b4D963A1E8571aA4Fc13e94D4,42,,,,
0x484539B441fE38CF1287EcDf960cf1Da6abb36bf,60,,,,
0xa7DeBb68F2684074Ec4354B68E36C34AF363Fd57,75,,,,
0xF4844a06d4f995C4c03195AfcB5Aa59dCBB5b4Fc,78,,,,
0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e,71,,,,
0xeB0e6eCD0E78B0a84eCD9663a041F453C454a99D,78,,,,
0x9231aF0318050BBf96BC6d3Ce2C238068DbD9318,25,,,,
0x0c9474bAfB527A68D247f3A91750Dd4CEDe17dad,39,,,,
0x2dBfE54507F5Dad4Bb0ad2a9Fbd87d60049EdffB,71,,,,
0xE17b63B2e5E4cA770EF43C99a7135Bd8b613162b,17,,,,
0x21eb14be414eDC32A819525C231c3eE97dc811F8,75,,,,
0xcad9Af47bba537084A2e4d238Aac4D666dA25AEa,28,,,,
0xd1eBff647a960229fdCAA8691CfD5eF6d8EF780D,25,,,,
0x97529F897B9b70166eB91566F01Ab63fe838ea32,39,,,,
0x42969Ad2D19C8E618505246D0657dE7101Adc905,14,,,,
0xdED11A75F5FFE8cB01C1B5ae9Fbe5a5B2ff199b1,25,,,,
0xaF33Df3B2752b9451199B34D88D7E16BFFd0A8CE,71,,,,
0xcea768Eac2Dfa3814eca4e4f01EE9cb2372652eA,42,,,,
0xCab9dD9466c3bE2B9e1C90E34be799727C569847,35,,,,
0xD3e9D60e4E4De615124D5239219F32946d10151D,78,,,,
0x93Ba6F45a07444E46BA37d870f85Bf8B2611172D,46,,,,
0x2344BD69D8e10CeEb80675e300ff384C54277910,46,,,,
0x43ab8c56BaAf9B6fb839B9056667D60B8254e25F,71,,,,
0xeDd1e80873915C3C2dfb5F7F88550ae616e30C7b,21,,,,
0x7Fe8992a6b83B5C5b4491404dDd88DE8fC6496A0,50,,,,
0xE9B1FeD35ffC30d2a21898495c8eD587Bfced505,25,,,,
0x0b4eCF28692614C10Deb7d8579F4878Be3Fd2DE9,64,,,,
0x16df29F11156Cee85E46435938b78c536dbFDAe8,14,,,,
0x3559d6EE59aBBE9C4Dfbac52c4bB63afB63156Fa,39,,,,
0x84bb5196F0085D61a7C9AC5B903a26D7f009aC13,42,,,,
0xC26548d07e0c4D2a8174C54a127b0A2D55341996,64,,,,
0x92475A4897a0A8A9Cbe1427551A98d83d0aEbA2b,67,,,,
0x3C0430b30409b82117684F7f78996f1bd56bED38,67,,,,
0xEbB2C7eAd19b0443E293D7562f15Ad5B7E5f71e6,60,,,,
0x64e9E55C5F06273ba6014104B80341A9A3a89B2a,60,,,,
0x6A6eC4f37aeb21a8b896BdA7CD732F46A6f0B7a3,60,,,,
0x6AE68BeC21AEC25fde2C910b1CE6c40553eB8cd5,78,,,,
0x48A9789428F2067338D02B1EF3612DF64F05FeB7,75,,,,
0xB8898a05ebeB20e8654a3c4659DE620211BE25a3,53,,,,
0x077a93324F5C3614cfFB1B5C41bd303C42C2E80c,25,,,,
0xE9d5C9b4A50b14E158730e50E210BB63FA7A775A,32,,,,
0xBC0554FF0Be4c8C7749E6557FE6f9F49F6b088f2,28,,,,
0x7C04786F04c522ca664Bb8b6804E0d182eec505F,75,,,,
0x952c23f8F067A5e7e165ff0E42491f51D87DBc95,78,,,,
0xfF6d4908Ef4cECc649887191048e47C4c1BF59f4,25,,,,
0xEeAF7558be93f1CaECa5A361af905B1D1b99a202,21,,,,
0xE6e48Fbce828f5711756f1ceA77ce777E56d0Df4,67,,,,
0x575fdA4CEdc5c850e542Fd2F2276C87DE36e7D14,39,,,,
0x34f75Dd930BFAb38D918f66De6343FfE1b61Ab3b,35,,,,
0x2BD757A2586FDdC17dF943ec0153F0A4e1E87bC8,60,,,,
0x823C37C82ff936459a0a7D3E3488989456BA5D46,50,,,,
0xA5574615617d5FbD405BfB6DE216EC6e731989FC,17,,,,
0xFB88fF5bf2795d4a20A1736331D3A054486D20ac,39,,,,
0xA2F468c77Cb4390676f675220B5d576aE2834e42,32,,,,
0xAA7A9d80971E58641442774C373C94AaFee87d66,78,,,,
0x4Ee34BA6c5707f37C8367fd8AEF43F754435F588,42,,,,
0xdDdc07A700E4d2d28D10aC2a474727b9343B8968,42,,,,
0xB6f1D9da457E6A673e359310f2BC81763Eb95613,42,,,,
0x1BF555E99b9056e75F5752EBF6593C4929BF5d50,71,,,,
0x128b7E7F0Bfa7CdA46bB4728A0DA88dBaA095026,71,,,,
0xaB339ae6eab3C3CF4f5885E56F7B49391a01DDA6,50,,,,
0x6d714455D4B28595d4085AA7c8E4f499492875C3,14,,,,
0x5B3bFfC0bcF8D4cAEC873fDcF719F60725767c98,42,,,,
0x01BE5975ad76858620F60780a12B4eBE5457B330,25,,,,
0xfD778cA23E9668F43bBA435646e08257898a1C10,35,,,,
0xc4A23DBE8D2ba44D0Aac32c750Caf6A54eA611F1,67,,,,
0x6A3a173fF1F73e5146664272335f2B5b63f63A82,35,,,,
0xD3db9D11c09cECd2E91bdE73F710dE6094179FA0,67,,,,
0x4a3e6E66f8C32bC05A50879f872B1177A1573CDF,75,,,,
0xACa4AB44dcD2Ec6982bb5238Bf1Daf268C159699,57,,,,
0x52ab312237943f914b51C4117e0d7694b96b632C,42,,,,
0xA3eCC0A2bcc20759EfE07BF0Fc650bd21E9095a4,14,,,,
0x6a69EDcC7fB1E315473E41CadDDe64990Fed6589,39,,,,
0x4d3ADD3Fe7b8056f909681783d57694351E3E1be,50,,,,
0xa38445311cCd04a54183CDd347E793F4D548Df3F,78,,,,
0xDecd4b961B1984c44AFbADbE2844777A627572aA,78,,,,
0x1dBFBAeBC6070f14ae8294ab01252B36d962bf4E,78,,,,
0x8df737904ab678B99717EF553b4eFdA6E3f94589,75,,,,
0x3F0556bCA55Bdbb78A9316936067a47fd4C4C4f4,39,,,,
0xa31c2232842e631cCb2d2E4110B356Bab21E6020,71,,,,
0x1F172F66730d2Ef5cAe06EDe52f2C0c26055Ba56,75,,,,
0xBB67bCe8D0E63082A5A349B35439F14C167E08F6,75,,,,
0x2ff28A33a9f4a51108A31b2B205ABebC2092b25B,50,,,,
0xA72511883e1d69B63eC7C744dCA756A7A698D0Ae,60,,,,
0xe40A031442Ae509F465eF3D5A5f01BC0E507a926,67,,,,
0x87be448d5c2Fc1F22584D31f6Bf605eA6E298928,57,,,,
0xd095E0f8C72E22319846b643c4bac0caC1f67006,75,,,,
0xf304965Fb0dd536e74eC3aefF92bc5D6Ee98Ae86,39,,,,
0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,60,,,,
0x2aE9fF8891d81519cA55250a5888aa3f14aDa2Ed,17,,,,
0xA0Cf798816D4b9b9866b5330EEa46a18382f251e,53,,,,
0x2CBa1dc6f679425406617fa8f1Bbed831456fb3a,60,,,,
0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,25,,,,
0x6dD7F2D11Ed101BC0baa8a3B3c137b923B2eC7b5,14,,,,
0xDAb615Cdd65FF402E8021Ca655d59A12cd7B6b41,25,,,,
0xFa6F8634ed44bf0295cbB37051ab6b5F64fc0a36,28,,,,
0xA82c9ed42E7cea03Cfad4B03205E46d1a4a30998,57,,,,
0x06c4865ab16c9C760622f19a313a2E637E2e66a2,78,,,,
0xf138b002f7f514936873081B9DfA56672cdAe42B,75,,,,
0x92CA1e2d3D5B25Cdeba6D41cbbb4b83f8EF0C7BF,39,,,,
0xC558C54fc1DA2Ba94A984D14e6e409252293458D,42,,,,
0xce2365E10E27d0BA6341FEf0422566f3cf857596,71,,,,
0x08D6310C0C0Ae98f352Eb6037234a0FdaD32E4B1,32,,,,
0x590f636a0E62A1D72eE78a292134eF82fdB5D954,28,,,,
0x11111D16485aa71D2f2BfFBD294DCACbaE79c1d4,64,,,,
0x7E82CD11BdbfAE5e21fb7fA8C6255885512D784C,71,,,,
0xaeD7eE140D8D583b47adD44293Fa1315E71Af4f8,25,,,,
0x4532280A66a0c1c709f7e0c40B14b4dEA83253C1,78,,,,
0x8e7126dc2bA9E19d84c7d708F294A743FA4bcE63,64,,,,
0x6C13FC8EF50144A21702415d57ece0A09879fCFb,78,,,,
0xB912549A2b525cC35F8Ba14813112C81cf79F624,50,,,,
0xF0a23aC780eCeE01eBb0fB1eAB41Ce987Dad4034,57,,,,
0x02500Db205b5D773e0Bd497661451A7c2c03551f,21,,,,
0xD45268bc5d3f658eF1B59324E24a1ce2a56228de,17,,,,
0xdAF9B7e042fF704aA5ce75619B0FE760AE1358e7,32,,,,
0x18C6A47AcA1c6a237e53eD2fc3a8fB392c97169b,78,,,,
0xB1623d644a06cC120270126579bb8d956Cc8c35c,25,,,,
0xAc6eeed535211F2EE7AbE83288e87159bAA9e397,35,,,,
0xe2b39802EDcAa3b3EDdE515747033b4f2080CB2a,35,,,,
0xb01474b50382fAe1A847E3A916ECDf07Ba57BcC7,50,,,,
0x96A4715280c3Dac3F3093d51aA278aA5eb60ffDE,50,,,,
0xe7EddaA6bd37849a8A39CD963b1da137032C9146,67,,,,
0xdc34560e0EfBc9c9Cd9af2f14355baDc99433198,39,,,,
0xdF9c9D9399b3a77168079216af8C158c29Cce6e9,71,,,,
0xf9ad7765eB6Ed75eA664e138731aeB4Ec5E7525D,17,,,,
0xa4dFaD80a6134e4a551a0CF9b146F23C05080614,75,,,,
0x5a81868992Ffcf4200A85972c60151690Af39006,78,,,,
0x96B08513b3506Faa1720B04ec79C1d2c0BDbA437,53,,,,
0x0723e725Bdd7857D0746f4063e23afbce0c06D0a,46,,,,
0x512B7c80bC3Eef7b4CdB0Cec5d319feeF65F462b,39,,,,
0x6C758b6B261B4AE2331082a087d43Fcb25Aa7bE9,50,,,,
0x329a3494201d618C5768e86730a2b2a96D22BC55,50,,,,
0xc8A69971DAa3C3ADd85Ab0d0AF297515769ddfFC,39,,,,
0x075b148cb7d22a21F2cB772066789Fd0092266C1,46,,,,
0x23Db82a160432447E319689813481Eb1100e21BF,25,,,,
0xA3Bf81CC8813c3470c3bd63a581324Ace5f9Ba4D,57,,,,
0x2450bbd3577F17c0E2f7359e5369260BF32c4A46,75,,,,
0x18542dd61ABB72FBa9991064D8Ff8831EA8BCc6a,64,,,,
0x512226641C0Ba2C838f6a8BE4F13267dA48C8C53,35,,,,
0xea23c259b637f72D80697D4A4D1302df9f64530B,71,,,,
0x4B6F43834F4b6B2407fA8d2F88e6e5cA0E3B48dF,60,,,,
0xa94f5374Fce5edBC8E2a8697C15331677e6EbF0B,35,,,,
0xE9532f5Abfd0ee8996C9287d650BF8CCc72ff78e,14,,,,
0xCF86827a9067861Fc4d48E0b3F3c8e46Ddcb5955,25,,,,
0x66cD62c6F8A4BB0Cd8720488BCBd1A6221B765F9,42,,,,
0x3b93d7BAF168905B762bfB59DaD8Fe1C14f9f36d,71,,,,
0x201E6710f39611807BB8EC840f8c252F6C16C71E,75,,,,
0x9645fCDc4f740FdE63388BddA9B7bDDcDE99c9Cc,50,,,,
0x7CF95C0cf66d51056E3ca149caa382F08C89C70B,14,,,,
0x36078248180E814FDb2b6304D427F6a76E4C8542,57,,,,
0x97b102e00d88F02DEBfD6b1e4B901Dd6931bB982,78,,,,
0x2D815240A61731c75Fa01b2793E1D3eD09F289d0,67,,,,
0xECEFC90F540329d8d89bCeD4b7F61666554c04A7,14,,,,
0xE9905b18F51B6B31301904B2484f54aDca635347,14,,,,
0x8Be902e0873a2A8bF8A4218E75C7e2b4419D0D04,64,,,,
0x9AD7a1FFeedF85a087B9aF9f30666a8685280B1d,28,,,,
0x914792d45c1baB106e01C4F80B6477B98c514131,25,,,,
0xA8F73D6db7330CeEeb49B0B86c09E13234E7c865,57,,,,
0xBC04652B7657E9a7C2778f04B425683955DE88C1,75,,,,
0x92d4aFf002b0CB49D64f592FBb64B3099d6B4504,67,,,,
0xedd049C56b804bcDBf7E704Cc312491E3D50485a,78,,,,
0xDDfC2e10702d8A781727A34D83B3bb3CA94a3E91,78,,,,
0x4E6313a4e9B6f60eA3841EB252Ca5217184E6ef1,50,,,,
0x3Ec6732676dB7996c1b34E64b0503F941025Cb63,78,,,,
0x0D389aa79159030f4c7651eA98F56193f448C3F9,75,,,,
0x3549e4A34B9cccb963767C6A455bd5E37BFe270C,46,,,,
0x16590fC840c195742d61DD160C19F3825E820c59,64,,,,
0x70aF29f754988473fcAbA6E01AbfbafF871046d1,64,,,,
0x5Ee9b86f3d4C48bB5C72927e1e051466d5b0a41a,67,,,,
0x3A5bd1E37b099aE3386D13947b6a90d97675e5e3,78,,,,
0x6518593b55515870a5a689FAbEB4ED2e742af769,42,,,,
0x0686aE1bA6758E9Ea65Ca772Ce7ADB8039D88f37,39,,,,
0x42BC42766e797183E12112C835779a289Cd1A1FD,67,,,,
0xEEad1396fe5f0daec6DbC04d8a43E85dDE4d97DA,71,,,,
0xEae03EB54eB26B38057544895E834aF42fc46A69,78,,,,
0x1d745162528F6d551a19681853c0E331d36528Bc,42,,,,
0x5A85d5F29f2f6eBEdc64263acEadAFf09d94357F,67,,,,
0x4B4C43F66ec007D1dBE28f03dAC975AAB5fbb888,57,,,,
0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,57,,,,
0x9F36A6bB398118bdCD5B1bC3343D8FEB6d7d02B9,75,,,,
0xD930585E1fACDC7edD42Fb72c3BFBd3eDA80D069,28,,,,
0xF75Ed978170dFa5ee3d71d95979a34C91CD7042e,71,,,,
0x90F5CCa4d9063aBAA36604C7e045893Ed707b62d,60,,,,
0x590C225cC3f233064D81e699046e2709a410ba12,42,,,,
0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,75,,,,
0xDd49E0f8E8a3CBd003Bb9A84d9554938B2Bd9A3c,75,,,,
0xc85fcc44005A1D24142c6B347a0256b5E9306C10,78,,,,
0xa08a7A825dD73D8cE5C7De7A99F0ca15a5DB1Ad3,67,,,,
0xD3680096baf95590CD7Bf01CdF46865Eb0Dd4207,14,,,,
0xA1EFa0adEcB7f5691605899d13285928AE025844,78,,,,
0x41F39289ba2c36EE1E3795f9f8f64ebf581f91F8,14,,,,
0x0DBcCB2F2B16926dD60770ff72C6bF6E5cAb3CBE,71,,,,
0x7Ae94d7712b7EDB9BB2C0Ee6D71081a6D8710c0b,57,,,,
0x79C4213a328E3B4F1D87b4953C14759399dB25E2,78,,,,
0xa4C539368A1A3cd94F9e834Ededb8E1dB841e67D,75,,,,
0x513A77309491d96A2Ca13020161F978Ea4c550b9,57,,,,
0xbf7e32280C2c084946a68aEb5ABcD9D408853234,28,,,,
0x24373972d8359e7644812F5bD8DC21924E791FA1,32,,,,
0xA7860E99e3ce0752D1ac53b974E309fFf80277C6,78,,,,
0x4eB1963c6636fBCbBf58aBbe3EaeEA74886e215d,17,,,,
0x7D0E096c7cC8294c6ff344313565d1363F58B136,78,,,,
0x5a35455c3534fD0B652667e6a94a60E3e9A56546,53,,,,
0xbF7Da1f568684889A69A5BED9F1311F703985590,67,,,,
0xADb1dcabFcdd8E60457E4c856214F471cd41b178,78,,,,
0xE3cAe467f0ed849A793931704A975B2E76861BB1,60,,,,
0x1783CFc786977144012D2752819542f563832e3F,75,,,,
0x3F44CCe26CCF47d8AA5F1A88436E32c8B7A746a0,46,,,,
0xC4Dc1D6b0B226D982d99A8d948C0BC408E2Fc543,53,,,,
0x492F5B7ef631f3983aF29adB17fA9371611A8B2F,39,,,,
0x259116D6f30e5d997606cf00f99f380459f2cA7e,39,,,,
0xAC5fd8abBfb2efdB330f627d9d69D1C0909d6316,75,,,,
0x500262e38363edb3bcb07b0484306D2A885c6006,78,,,,
0xd1a5b91957530E1B3e9cfac1543467C60c352F69,78,,,,
0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,78,,,,
0x2DcC5CBF6A0a6D3665d00180e9CA089931A4c511,71,,,,
0xDF55bBE2e152E55644C531eCf8697752BcCdb0C0,75,,,,
0x5F04B7b3BbcAb63F6FAa7E558D18Fc22cC4F6e49,78,,,,
0xf04F09930d20C95E93c34a2e70CBf75B1EBA0C2C,67,,,,
0x99B7f60Ba045c8810b2E22fcf9e89391490E17a0,46,,,,
0x653E430f15535B7C5C6f8Ae6FC514B28a6906438,67,,,,
0xF35d7Bd3be21Ee8d26703dA38D49f97601D94aa5,57,,,,
0x70448fa6Dd61fb3f94B806d5dEF4E5E8DBeF7ADA,75,,,,
0x29a82E07B96c405aC99a8023F767D2971546DE70,53,,,,
0x815FD2bA302De5FA849469b1511e34E9D8fbB51D,28,,,,
0x8eaFB616e4519578195b32C2d5e07578F2E1cB87,78,,,,
0x39bEb60bc4c1b8b0eBeEDC515c7A56e7DfB3a5A9,78,,,,
0xc0DEAF6bD3F0c6574a6a625EF2F22f62A5150EAB,75,,,,
0x1e08526EA9D901f8D64aF6480808EB7E6e7d3eA7,42,,,,
0x534631Bcf33BDb069fB20A93d2fdb9e4D4dD42CF,75,,,,
0x0bA64FE0Ed7ceDe265336a74dE92a25E143504aA,75,,,,
0xBf24bb6cE53FE0fF68f08A24891cf40A4fE3DCF5,71,,,,
0x7B75BC70b928472856047FDEf0D08D5B5816AEFD,78,,,,
0x142AE1cb84bc8e7306d688E3636Fbdcc47FD1004,39,,,,
0x9b7657D46ea863bfDD0c48b4C41794D47e95E6De,78,,,,
0xeb132013A939cCD9b5DB46377Ab88B55964cEaC4,46,,,,
0x8fD7b2F90C80E848f1242392F458eA5f57b53570,71,,,,
0xb9763B76076Ee0140bD9BE9D481Dc94fe25491Dd,60,,,,
0x25A88efbDAdef5dA7967FcA48Ea01D86fE35A03E,78,,,,
0xbc8dAfeacA658Ae0857C80D8Aa6dE4D487577c63,78,,,,
0x6D7f95e79089D8908cf480513FAB14c68d351b2A,39,,,,
0x89B7E599630F11fEf1A03D5b99500e0c42c617cA,67,,,,
0x8B5E7aCDE87DE05450393a40F615873cf7ea68aF,46,,,,
0xf065BdC0A5A92F34E9270F686355B5EA7b95bEBE,32,,,,
0xcABB78f39Fbeb0CdFBD3C8f30E37630EB9e7A151,39,,,,
0x403f69b1092cf1cB82487CD137F96E8200f03BD5,46,,,,
0x90A0233A0c27D15ffA23E293EC8dd6f2Ef2942e2,42,,,,
0xF67cAEbBbE7b630d137d2901637C02899ED3211b,78,,,,
0x63AE90d2CC10198e54694914b3AADB6b80416b07,71,,,,
0x58E96dd5986A938fAe475FeEA383251700F94BE2,39,,,,
0x63A7E8C4Bdf7cb2B8f8a2A9675a54a33F000b069,46,,,,
0xcEE8108eD3Bbd590fb611F41BE6834d737Ba22ca,35,,,,
0xC47Aa859Fa329496dB6d498165da7e0B1FE13430,71,,,,
0x535b3ddD9939056cB6d74D1253Ae1A4Adf5d723A,21,,,,
0xfb702e95Fa231C5509487a9E99156003985FdB9e,78,,,,
0x7de3050dA8e153aBEebaF5EB4f199577E80Ff2c1,50,,,,
0x3723f31F00ddA73d4151887d26385542bb897059,25,,,,
0x0bad698A19420eb7D69F8FCc15A7eb7daB2c1c69,53,,,,
0xb18C49Ed9B2051EDd9038eD71B42F3629DeB1295,32,,,,
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,78,,,,
0xf7391432cc8Da81CBd12cbF3B0176c35776d6801,46,,,,
0x144EA24757439396862495D8a5BEeeBe38F6DEF2,39,,,,
0xA6A55f02c30e46cF365C0cE07D1C086AB3379307,78,,,,
0xB325aeA2CdF9927AaCA32CCacE539385dd6343CA,28,,,,
0x84734C8C5d3cA932c3E0B371fD00583939c5228d,14,,,,
0x4BD3d08BaE19C45B3BcE064BFEC0D5865bAf458a,64,,,,
0x9B0E2b16F57648C7bAF28EDD7772a815Af266E77,53,,,,
0xe6ECcbDa4155D9Da51B7AB8573371C00949E92A6,71,,,,
0x281A0eC0A602eB9C9B92a6711941f9D8E93fBB0f,75,,,,
0xAE55eee4553fA1a53B3b00b8Fb29A094bfc9A44E,46,,,,
0x6AE9D3a856A5d8BE485E3BadCcB7E31a30f03E02,21,,,,
0x9A4fD7EFD60C37B7D7e61de3F9E642Ed584DF4bF,67,,,,
0xd61daEBC28274d1feaAf51F11179cd264e4105fB,78,,,,
0x3994537274f3fF3eefc413E0D669b05D6446D46b,67,,,,
0xabD0127D996A468A79a0a8e88F4D419E40402e95,57,,,,
0x82fdBdcdbA8Bc66159325D06Bd1AaBA4fd021162,39,,,,
0x8d2f3a76a76f055D62A931678ab16b042E7BADeb,53,,,,
0x3B3e64FA62d3F22b25144c780135f4241457f568,25,,,,
0xC36d0dDfD99A30efc35b9E0CF7dCa72BcE7dB77a,35,,,,
0x536122207cdE9c0b261ce01E9Af0EE2743c790bA,75,,,,
0xF48ac3eA08aacda76De0F5b25F4B1203563733c8,53,,,,
0x2A5b680F0A85a308dDD7c578fe2F68126881bAaB,39,,,,
0x3d76351819c5b188C0f7447fe7D1C7AA3e0325C0,46,,,,
0x94b8B23155D6B92e697426416Fc3621c070c1aB5,75,,,,
0x85526a5133E57acFA942A04922a6a22D8Cd6f383,25,,,,
0x1cC62cE7cb56ed99513823064295761f9b7C856e,17,,,,
0x148D59faF10b52063071eDdf4Aaf63A395f2d41c,57,,,,
0x6830c5A4f1A1023D5e9BafEB221ceBc9eb6f8ED6,78,,,,
0x09223F0a3dA1190e8EEDE99082B4B9a6bD352472,46,,,,
0x346b5d17fcCC999ed463cd71e4D032ae1903E306,32,,,,
0x8b59a3B006541e4f52b44490CD52C1B722FE569b,32,,,,
0x272e42b76580aac107CD108f923521177B119C7C,25,,,,
0xA08c4525e615960c04353f78F75cc1eBA322C9fC,21,,,,
0x869eF15ADe5A7024BDa53A069BF49687BA272700,71,,,,
0x5691CCeA44Fc4a53886fF1b8666c89321f73C49D,75,,,,
0xd70a3883F0b851c90Cf4662018006CE9aa50FBa2,71,,,,
0x0B5D7009775d171B5b8AB1DA37A00039EB8D243B,57,,,,
0x2751cBc9A46E083b5B4cF892e4D76586D01D06d2,14,,,,
0x072B553EFC22aE7DC9A1E4370dAbD65b96c6F08e,71,,,,
0xB98cd5aC601B58A17806f1eD6c37588851eE1AA8,39,,,,
0x5d1EB2Ca45c0cf61440D79CE8c1685a7Ff080Af6,50,,,,
0x467357fc24Fdd5429F96aD84b43A2F9f6947E9a1,50,,,,
0x79e3B45F7d022C91bbD81c135489E1BFB08d6B15,75,,,,
0x002D036462607e32DB627f818B01cfB04824aC42,35,,,,
0xBeA912C463E9D234E077a8f904ad0BC27eF7Ad81,46,,,,
0x4D60914129c577e61d8Db8e6de397F76A2C3a3F1,64,,,,
0x13DBdAeaB74FB5d43387c07beB020D0A6258E8d7,60,,,,
